Time	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	transit_depth	contrast_ratio	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
1.996000e+03	1.823575e+03	1.823575e+03	2.798065e+02	2.352883e+02	1.564577e+05	1.503744e+05	6.083335e+03	1.505597e+05	2.317178e+01	1.029863e+03	9.819944e+00	5.057921e-01	3.748598e-01	1.935247e+24	4.208261e+24	2.079756e+24	2.128505e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.648248e-07	1.093171e+02	1.801528e-02	3.151832e+22	0.000000e+00	6.473052e+23	6.788235e+23	5.678114e+20	0.000000e+00	1.166138e+22	1.222920e+22	1.000000e+00	1.093171e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.354094e+19	0.000000e+00	1.304967e+21	1.368508e+21	5.042617e+20	0.000000e+00	1.035624e+22	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.117000e+03	1.810873e+03	1.810873e+03	2.798065e+02	2.352883e+02	1.503744e+05	1.462232e+05	4.151212e+03	1.464086e+05	2.317178e+01	1.029863e+03	9.819944e+00	4.787226e-01	3.310951e-01	1.935247e+24	4.208261e+24	2.193671e+24	2.014590e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.575141e-07	1.207858e+02	1.801528e-02	3.482499e+22	0.000000e+00	6.439985e+23	6.788235e+23	6.273819e+20	0.000000e+00	1.160181e+22	1.222920e+22	1.000000e+00	1.207858e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.020717e+19	0.000000e+00	1.298301e+21	1.368508e+21	5.571650e+20	0.000000e+00	1.030333e+22	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.245000e+03	1.803845e+03	1.803845e+03	2.798065e+02	2.352883e+02	1.462232e+05	1.439637e+05	2.259539e+03	1.441490e+05	2.317178e+01	1.029863e+03	9.819944e+00	4.548828e-01	3.076053e-01	1.935247e+24	4.208261e+24	2.293995e+24	1.914266e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.535349e-07	1.323914e+02	1.801528e-02	3.817112e+22	0.000000e+00	6.406524e+23	6.788235e+23	6.876634e+20	0.000000e+00	1.154153e+22	1.222920e+22	1.000000e+00	1.323914e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.695298e+19	0.000000e+00	1.291555e+21	1.368508e+21	6.106998e+20	0.000000e+00	1.024980e+22	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.380000e+03	1.796067e+03	1.796067e+03	2.798065e+02	2.352883e+02	1.439637e+05	1.414933e+05	2.470417e+03	1.416787e+05	2.317178e+01	1.029863e+03	9.819944e+00	4.284870e-01	2.816782e-01	1.935247e+24	4.208261e+24	2.405076e+24	1.803185e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.491843e-07	1.472203e+02	1.801528e-02	4.244658e+22	0.000000e+00	6.363769e+23	6.788235e+23	7.646870e+20	0.000000e+00	1.146451e+22	1.222920e+22	1.000000e+00	1.472203e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.557231e+19	0.000000e+00	1.282936e+21	1.368508e+21	6.791028e+20	0.000000e+00	1.018139e+22	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.522000e+03	1.788863e+03	1.788863e+03	2.798065e+02	2.352883e+02	1.414933e+05	1.392339e+05	2.259448e+03	1.394192e+05	2.317178e+01	1.029863e+03	9.819944e+00	4.009901e-01	2.573184e-01	1.935247e+24	4.208261e+24	2.520790e+24	1.687471e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.452052e-07	1.653525e+02	1.801528e-02	4.767445e+22	0.000000e+00	6.311491e+23	6.788235e+23	8.588685e+20	0.000000e+00	1.137033e+22	1.222920e+22	1.000000e+00	1.653525e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.611169e+19	0.000000e+00	1.272397e+21	1.368508e+21	7.627435e+20	0.000000e+00	1.009775e+22	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.672000e+03	1.780772e+03	1.780772e+03	2.798065e+02	2.352883e+02	1.392339e+05	1.367285e+05	2.505417e+03	1.369139e+05	2.317178e+01	1.029863e+03	9.819944e+00	3.710736e-01	2.283969e-01	1.935247e+24	4.208261e+24	2.646687e+24	1.561574e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.407930e-07	1.889489e+02	1.801528e-02	5.447778e+22	0.000000e+00	6.243457e+23	6.788235e+23	9.814324e+20	0.000000e+00	1.124776e+22	1.222920e+22	1.000000e+00	1.889489e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.098272e+20	0.000000e+00	1.258681e+21	1.368508e+21	8.715900e+20	0.000000e+00	9.988908e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.830000e+03	1.773045e+03	1.773045e+03	2.798065e+02	2.352883e+02	1.367285e+05	1.343676e+05	2.360890e+03	1.345530e+05	2.317178e+01	1.029863e+03	9.819944e+00	3.392068e-01	2.010704e-01	1.935247e+24	4.208261e+24	2.780790e+24	1.427471e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.366352e-07	2.197344e+02	1.801528e-02	6.335387e+22	0.000000e+00	6.154696e+23	6.788235e+23	1.141338e+21	0.000000e+00	1.108786e+22	1.222920e+22	1.000000e+00	2.197344e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.277214e+20	0.000000e+00	1.240787e+21	1.368508e+21	1.013599e+21	0.000000e+00	9.846899e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
2.996000e+03	1.763998e+03	1.763998e+03	2.798065e+02	2.352883e+02	1.343676e+05	1.316424e+05	2.725225e+03	1.318277e+05	2.317178e+01	1.029863e+03	9.819944e+00	3.042895e-01	1.646679e-01	1.935247e+24	4.208261e+24	2.927731e+24	1.280530e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.318358e-07	2.622809e+02	1.801528e-02	7.562087e+22	0.000000e+00	6.032027e+23	6.788235e+23	1.362331e+21	0.000000e+00	1.086686e+22	1.222920e+22	1.000000e+00	2.622809e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.524517e+20	0.000000e+00	1.216057e+21	1.368508e+21	1.209858e+21	0.000000e+00	9.650639e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.171000e+03	1.754595e+03	1.754595e+03	2.798065e+02	2.352883e+02	1.316424e+05	1.288539e+05	2.788467e+03	1.290393e+05	2.317178e+01	1.029863e+03	9.819944e+00	2.661684e-01	1.231042e-01	1.935247e+24	4.208261e+24	3.088155e+24	1.120106e+24	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.269251e-07	3.231373e+02	1.801528e-02	9.316701e+22	0.000000e+00	5.856565e+23	6.788235e+23	1.678430e+21	0.000000e+00	1.055077e+22	1.222920e+22	1.000000e+00	3.231373e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.878247e+20	0.000000e+00	1.180684e+21	1.368508e+21	1.490579e+21	0.000000e+00	9.369919e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.355000e+03	1.746731e+03	1.746731e+03	2.798065e+02	2.352883e+02	1.288539e+05	1.265559e+05	2.297994e+03	1.267413e+05	2.317178e+01	1.029863e+03	9.819944e+00	2.246578e-01	7.610198e-02	1.935247e+24	4.208261e+24	3.262842e+24	9.454188e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.228780e-07	4.139379e+02	1.801528e-02	1.193467e+23	0.000000e+00	5.594769e+23	6.788235e+23	2.150063e+21	0.000000e+00	1.007913e+22	1.222920e+22	1.000000e+00	4.139379e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.406029e+20	0.000000e+00	1.127905e+21	1.368508e+21	1.909427e+21	0.000000e+00	8.951070e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
3.521000e+03	1.738898e+03	1.738898e+03	2.798065e+02	2.352883e+02	1.265559e+05	1.242978e+05	2.258068e+03	1.244832e+05	2.317178e+01	1.029863e+03	9.819944e+00	1.844671e-01	4.644941e-02	1.935247e+24	4.208261e+24	3.431976e+24	7.762856e+23	6.165788e+08	1.000000e+08	6.371000e+06	1.067673e-04	2.189013e-07	5.379777e+02	1.801528e-02	1.551098e+23	0.000000e+00	5.237137e+23	6.788235e+23	2.794347e+21	0.000000e+00	9.434849e+21	1.222920e+22	1.000000e+00	5.379777e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.127014e+20	0.000000e+00	1.055807e+21	1.368508e+21	2.481602e+21	0.000000e+00	8.378895e+21	1.086050e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	2.935609e+31	0.000000e+00	6.069268e+43	2.329703e+32	0.000000e+00	4.816578e+44	0.000000e+00	2.067464e+12	0.000000e+00
