Time	R_planet	M_planet	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	gravity	Phi_global	RF_depth	M_core	M_mantle	M_mantle_solid	M_mantle_liquid	R_star	age_star	z_obs	transit_depth	contrast_ratio	esc_rate_total	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	H/O_atm	H/C_atm	H/N_atm	H/S_atm	O/C_atm	O/N_atm	O/S_atm	C/N_atm	C/S_atm	N/S_atm
1.818780e+06	6.335439e+06	5.972000e+24	1.891354e+03	1.891723e+03	2.798322e+02	2.353099e+02	7.534203e+01	7.379068e+01	1.551353e+00	2.763090e+02	2.928487e+01	1.030243e+03	9.930493e+00	6.166151e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.585304e+24	2.549715e+24	6.166484e+08	1.018188e+08	6.744314e+06	1.196190e-04	6.028785e-10	0.000000e+00	3.850827e+20	7.581618e+01	1.801528e-02	2.137534e+22	0.000000e+00	6.457476e+23	6.671230e+23	3.850827e+20	0.000000e+00	1.163332e+22	1.201841e+22	1.000000e+00	7.581618e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.309268e+19	0.000000e+00	1.301827e+21	1.344920e+21	3.419840e+20	0.000000e+00	1.033132e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
1.951319e+06	6.335439e+06	5.972000e+24	1.881531e+03	1.881896e+03	2.798341e+02	2.353115e+02	7.379068e+01	7.289394e+01	8.967438e-01	2.753323e+02	2.937105e+01	1.030270e+03	9.930493e+00	6.000398e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.653843e+24	2.481176e+24	6.166535e+08	1.019513e+08	6.742924e+06	1.195678e-04	6.008577e-10	0.000000e+00	4.052432e+20	7.978542e+01	1.801528e-02	2.249442e+22	0.000000e+00	6.446286e+23	6.671230e+23	4.052432e+20	0.000000e+00	1.161316e+22	1.201841e+22	1.000000e+00	7.978542e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.534874e+19	0.000000e+00	1.299571e+21	1.344920e+21	3.598881e+20	0.000000e+00	1.031341e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
2.097112e+06	6.335439e+06	5.972000e+24	1.870853e+03	1.871212e+03	2.798362e+02	2.353132e+02	7.289394e+01	7.174010e+01	1.153847e+00	2.740900e+02	2.946639e+01	1.030301e+03	9.930493e+00	5.820264e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.728329e+24	2.406690e+24	6.166590e+08	1.020971e+08	6.742403e+06	1.195471e-04	5.984860e-10	0.000000e+00	4.289582e+20	8.445449e+01	1.801528e-02	2.381080e+22	0.000000e+00	6.433122e+23	6.671230e+23	4.289582e+20	0.000000e+00	1.158945e+22	1.201841e+22	1.000000e+00	8.445449e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.800257e+19	0.000000e+00	1.296917e+21	1.344920e+21	3.809490e+20	0.000000e+00	1.029235e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
2.257485e+06	6.335439e+06	5.972000e+24	1.859283e+03	1.859640e+03	2.798385e+02	2.353152e+02	7.174010e+01	7.135104e+01	3.890533e-01	2.736031e+02	2.957174e+01	1.030334e+03	9.930493e+00	5.625230e-01	4.500000e-01	1.903021e+24	4.135019e+24	1.808976e+24	2.326043e+24	6.166652e+08	1.022575e+08	6.741218e+06	1.195028e-04	5.975043e-10	0.000000e+00	4.569995e+20	8.997533e+01	1.801528e-02	2.536733e+22	0.000000e+00	6.417556e+23	6.671230e+23	4.569995e+20	0.000000e+00	1.156141e+22	1.201841e+22	1.000000e+00	8.997533e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.114053e+19	0.000000e+00	1.293779e+21	1.344920e+21	4.058519e+20	0.000000e+00	1.026745e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
2.433896e+06	6.335439e+06	5.972000e+24	1.846619e+03	1.846972e+03	2.798406e+02	2.353170e+02	7.135104e+01	7.055356e+01	7.974854e-01	2.726951e+02	2.968945e+01	1.030366e+03	9.930493e+00	5.411820e-01	4.448549e-01	1.903021e+24	4.135019e+24	1.897221e+24	2.237798e+24	6.166713e+08	1.024339e+08	6.741024e+06	1.194935e-04	5.958940e-10	0.000000e+00	4.908645e+20	9.664275e+01	1.801528e-02	2.724712e+22	0.000000e+00	6.398758e+23	6.671230e+23	4.908645e+20	0.000000e+00	1.152754e+22	1.201841e+22	1.000000e+00	9.664275e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.493020e+19	0.000000e+00	1.289990e+21	1.344920e+21	4.359267e+20	0.000000e+00	1.023737e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
2.627949e+06	6.335439e+06	5.972000e+24	1.832832e+03	1.833187e+03	2.798428e+02	2.353188e+02	7.055356e+01	7.108012e+01	-5.265656e-01	2.730979e+02	2.982038e+01	1.030398e+03	9.930493e+00	5.179689e-01	3.969494e-01	1.903021e+24	4.135019e+24	1.993207e+24	2.141811e+24	6.166777e+08	1.026279e+08	6.738835e+06	1.194134e-04	5.965394e-10	0.000000e+00	5.320272e+20	1.047470e+02	1.801528e-02	2.953200e+22	0.000000e+00	6.375910e+23	6.671230e+23	5.320272e+20	0.000000e+00	1.148638e+22	1.201841e+22	1.000000e+00	1.047470e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.953651e+19	0.000000e+00	1.285383e+21	1.344920e+21	4.724824e+20	0.000000e+00	1.020082e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
2.841408e+06	6.335439e+06	5.972000e+24	1.817621e+03	1.817976e+03	2.798452e+02	2.353209e+02	7.108012e+01	7.104306e+01	3.705597e-02	2.729202e+02	2.996899e+01	1.030434e+03	9.930493e+00	4.923437e-01	3.464370e-01	1.903021e+24	4.135019e+24	2.099168e+24	2.035850e+24	6.166848e+08	1.028414e+08	6.737808e+06	1.193743e-04	5.962798e-10	0.000000e+00	5.835762e+20	1.148961e+02	1.801528e-02	3.239340e+22	0.000000e+00	6.347296e+23	6.671230e+23	5.835762e+20	0.000000e+00	1.143483e+22	1.201841e+22	1.000000e+00	1.148961e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.530510e+19	0.000000e+00	1.279615e+21	1.344920e+21	5.182621e+20	0.000000e+00	1.015504e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
3.076213e+06	6.335439e+06	5.972000e+24	1.817621e+03	1.817976e+03	2.798479e+02	2.353231e+02	7.104306e+01	7.103568e+01	7.385254e-03	2.729205e+02	2.997013e+01	1.030473e+03	9.930493e+00	4.923437e-01	3.785269e-01	1.903021e+24	4.135019e+24	2.041352e+24	2.093666e+24	6.166925e+08	1.030762e+08	6.737808e+06	1.193713e-04	5.962600e-10	0.000000e+00	5.835762e+20	1.148961e+02	1.801528e-02	3.239340e+22	0.000000e+00	6.347296e+23	6.671230e+23	5.835762e+20	0.000000e+00	1.143483e+22	1.201841e+22	1.000000e+00	1.148961e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.530510e+19	0.000000e+00	1.279615e+21	1.344920e+21	5.182621e+20	0.000000e+00	1.015504e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
3.334499e+06	6.335439e+06	5.972000e+24	1.813824e+03	1.814178e+03	2.798508e+02	2.353255e+02	7.103568e+01	7.072969e+01	3.059921e-01	2.725671e+02	3.002725e+01	1.030516e+03	9.930493e+00	4.817627e-01	3.329546e-01	1.903021e+24	4.135019e+24	2.142921e+24	1.992098e+24	6.167010e+08	1.033345e+08	6.738393e+06	1.193887e-04	5.957553e-10	0.000000e+00	6.069979e+20	1.195074e+02	1.801528e-02	3.369350e+22	0.000000e+00	6.334295e+23	6.671230e+23	6.069979e+20	0.000000e+00	1.141141e+22	1.201841e+22	1.000000e+00	1.195074e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.792610e+19	0.000000e+00	1.276994e+21	1.344920e+21	5.390624e+20	0.000000e+00	1.013424e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
3.618614e+06	6.335439e+06	5.972000e+24	1.806482e+03	1.806838e+03	2.798540e+02	2.353282e+02	7.072969e+01	7.130360e+01	-5.739136e-01	2.730215e+02	3.015744e+01	1.030563e+03	9.930493e+00	4.571302e-01	3.094936e-01	1.903021e+24	4.135019e+24	2.244777e+24	1.890242e+24	6.167104e+08	1.036186e+08	6.737825e+06	1.193650e-04	5.967783e-10	0.000000e+00	6.670944e+20	1.313393e+02	1.801528e-02	3.702936e+22	0.000000e+00	6.300936e+23	6.671230e+23	6.670944e+20	0.000000e+00	1.135131e+22	1.201841e+22	1.000000e+00	1.313393e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.465120e+19	0.000000e+00	1.270269e+21	1.344920e+21	5.924328e+20	0.000000e+00	1.008087e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
3.931141e+06	6.335439e+06	5.972000e+24	1.799220e+03	1.799576e+03	2.798576e+02	2.353312e+02	7.130360e+01	7.118335e+01	1.202469e-01	2.727650e+02	3.030543e+01	1.030615e+03	9.930493e+00	4.296700e-01	2.835986e-01	1.903021e+24	4.135019e+24	2.358325e+24	1.776694e+24	6.167207e+08	1.039311e+08	6.738810e+06	1.193959e-04	5.967088e-10	0.000000e+00	7.447863e+20	1.466355e+02	1.801528e-02	4.134192e+22	0.000000e+00	6.257810e+23	6.671230e+23	7.447863e+20	0.000000e+00	1.127362e+22	1.201841e+22	1.000000e+00	1.466355e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.334532e+19	0.000000e+00	1.261575e+21	1.344920e+21	6.614294e+20	0.000000e+00	1.001187e+22	1.067330e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.260079e-01	0.000000e+00	0.000000e+00	3.414194e+48	0.000000e+00	0.000000e+00	2.709509e+49	0.000000e+00	0.000000e+00	0.000000e+00
