#############################################################################################################
Grid name:                escape_grid_4_params_Pxuv_a_epsilon_fO2
Total number of cases:    525
phi_crit:                 0.005
----------------------------------------------------------
 Grid Parameters
----------------------------------------------------------
"Redox state  : [-6, -4, -2, 0, 2, 4, 6]"
"Pxuv         : [1e-05, 0.0001, 0.001, 0.01, 0.1]"
"efficiency   : [0.1, 0.3, 0.5, 0.7, 1.0]"
"semimajoraxis: [0.1, 1.0, 1.5]"
----------------------------------------------------------
This file contains the following columns:
| Case number | Status | esc_rate_total | Phi_global | P_surf | atm_kg_per_mol | solidification_time |
#############################################################################################################

309,'10 Completed (solidified)',33742680.0,0.5076395,239.9249,0.03749317,nan
310,'10 Completed (solidified)',150181.1,0.004801359,2930.886,0.02090104,2720981.0
311,'10 Completed (solidified)',214790.7,0.006278418,2861.521,0.0207438,nan
312,'14 Completed (net flux is small)',4804171.0,0.7956935,589.6805,0.03621893,nan
313,'10 Completed (solidified)',21323.22,0.004917958,2933.341,0.0208742,2724633.0
314,'10 Completed (solidified)',48194.28,0.007740432,2819.885,0.02067354,nan
315,'10 Completed (solidified)',107246.5,0.004962106,2924.832,0.02086734,2724146.0
316,'10 Completed (solidified)',23874110.0,0.6077424,351.7703,0.03705713,nan
317,'10 Completed (solidified)',48124760.0,0.4601165,155.9491,0.03785938,nan
318,'10 Completed (solidified)',144567.9,0.007740207,2806.497,0.02067288,nan
319,'10 Completed (solidified)',485143.8,0.007727039,2759.992,0.02067168,nan
320,'10 Completed (solidified)',14349150.0,0.6856179,452.6683,0.03673298,nan
321,'10 Completed (solidified)',337334.7,0.007727914,2780.227,0.02067263,nan
322,'10 Completed (solidified)',149333.1,0.004875993,2927.386,0.02089193,2721136.0
323,'10 Completed (solidified)',47525460.0,0.4545378,152.2052,0.03787207,nan
324,'10 Completed (solidified)',33345260.0,0.5167122,248.8261,0.03745441,nan
325,'10 Completed (solidified)',213568.7,0.006324725,2859.488,0.0207376,nan
326,'14 Completed (net flux is small)',4742044.0,0.7953901,590.0417,0.03622015,nan
327,'10 Completed (solidified)',47834.09,0.0049704,2926.802,0.02087879,5344867.0
328,'10 Completed (solidified)',63980.57,0.004957385,2928.081,0.02086688,2723757.0
329,'10 Completed (solidified)',241329.5,0.01486394,2601.978,0.02048336,nan
330,'14 Completed (net flux is small)',14169230.0,0.6870766,454.6751,0.03672702,nan
331,'10 Completed (solidified)',106633.6,0.004963023,2924.511,0.02086447,2722529.0
332,'10 Completed (solidified)',23535890.0,0.5759003,319.855,0.03717244,nan
333,'10 Completed (solidified)',481467.9,0.00489658,2868.125,0.02088521,5334215.0
334,'10 Completed (solidified)',106020.5,0.006391562,2867.624,0.02076026,nan
335,'10 Completed (solidified)',21213.13,0.007585733,2830.902,0.02068757,nan
336,'10 Completed (solidified)',32952970.0,0.5252379,257.2904,0.0374183,nan
337,'10 Completed (solidified)',143879.3,0.02114424,2490.076,0.02052214,nan
338,'10 Completed (solidified)',148515.0,0.006294882,2865.48,0.02074172,nan
339,'10 Completed (solidified)',63742.66,0.00884938,2783.344,0.02059398,nan
340,'10 Completed (solidified)',239734.0,0.02588945,2398.32,0.0206245,nan
341,'10 Completed (solidified)',334812.3,0.00495081,2886.39,0.02087891,5341123.0
342,'14 Completed (net flux is small)',4683937.0,0.7978006,591.7588,0.03620011,nan
343,'10 Completed (solidified)',47527.02,0.007728008,2820.401,0.02067462,nan
344,'10 Completed (solidified)',46985320.0,0.4744931,171.2063,0.0377986,nan
345,'10 Completed (solidified)',142584.3,0.0100219,2736.98,0.02058276,nan
346,'10 Completed (solidified)',478179.1,0.0047717,2874.037,0.0208994,5342406.0
347,'10 Completed (solidified)',23225450.0,0.5382402,282.0932,0.03731647,nan
348,'10 Completed (solidified)',212168.1,0.006291149,2861.025,0.02074182,nan
349,'14 Completed (net flux is small)',13992630.0,0.6913471,459.6805,0.03671188,nan
350,'10 Completed (solidified)',32498900.0,0.4976091,232.2157,0.03752706,nan
351,'10 Completed (solidified)',63198.73,0.00631423,2870.746,0.02073926,nan
352,'10 Completed (solidified)',105216.0,0.0049883,2923.131,0.02085921,2723891.0
353,'10 Completed (solidified)',21064.1,0.004851198,2938.025,0.02089583,2721881.0
354,'10 Completed (solidified)',333301.7,0.02121109,2465.133,0.02052373,nan
355,'10 Completed (solidified)',210619.8,0.007586838,2817.265,0.02068675,nan
356,'10 Completed (solidified)',47140.72,0.01004733,2749.131,0.02058125,nan
357,'10 Completed (solidified)',147441.0,0.007600613,2821.283,0.02068579,nan
358,'14 Completed (net flux is small)',13818550.0,0.691652,460.452,0.03670974,nan
359,'10 Completed (solidified)',46381290.0,0.4561991,154.7685,0.03786048,nan
360,'10 Completed (solidified)',141604.6,0.01488137,2614.326,0.02048306,nan
361,'10 Completed (solidified)',475254.7,0.007758182,2759.698,0.02066896,nan
362,'10 Completed (solidified)',20872.07,0.004968373,2930.534,0.02086407,2724138.0
363,'10 Completed (solidified)',104400.1,0.004919521,2928.48,0.0208861,2721478.0
364,'14 Completed (net flux is small)',4624273.0,0.7994033,593.0638,0.03618644,nan
365,'10 Completed (solidified)',237424.4,0.004885154,2903.541,0.02088914,5343722.0
366,'10 Completed (solidified)',22939300.0,0.5492088,293.4287,0.03727222,nan
367,'10 Completed (solidified)',32120730.0,0.5173771,251.0662,0.03744469,nan
368,'10 Completed (solidified)',146113.8,0.004984913,2920.268,0.0208598,2723715.0
369,'10 Completed (solidified)',471384.0,0.007719571,2761.447,0.0206724,nan
370,'10 Completed (solidified)',62617.4,0.004967652,2927.582,0.02086497,2722952.0
371,'10 Completed (solidified)',236017.0,0.01473063,2605.362,0.02048411,nan
372,'10 Completed (solidified)',330383.5,0.01483217,2590.939,0.02048529,nan
373,'10 Completed (solidified)',45869560.0,0.4736628,172.2059,0.03779366,nan
374,'10 Completed (solidified)',21187.04,0.004921599,3338.838,0.0233587,2314112.0
375,'10 Completed (solidified)',208943.4,0.006287675,2861.397,0.02074309,nan
376,'10 Completed (solidified)',24180060.0,0.4541279,696.8499,0.04055211,nan
377,'14 Completed (net flux is small)',4844080.0,0.4873124,822.8831,0.04042149,nan
378,'10 Completed (solidified)',47720.08,0.01675422,3040.147,0.02366792,nan
379,'10 Completed (solidified)',14517490.0,0.4861563,758.9068,0.04061354,nan
380,'10 Completed (solidified)',33821370.0,0.4345988,635.9952,0.04060198,nan
381,'10 Completed (solidified)',105984.5,0.006671249,3286.595,0.02339799,nan
382,'10 Completed (solidified)',143192.1,0.0165349,3034.078,0.02366246,nan
383,'10 Completed (solidified)',63590.41,0.00755527,3266.616,0.02342117,nan
384,'10 Completed (solidified)',238579.9,0.01696025,3013.321,0.02367612,nan
385,'10 Completed (solidified)',333959.0,0.02201467,2889.833,0.02383268,nan
386,'14 Completed (net flux is small)',4789306.0,0.4879734,823.0368,0.04042658,nan
387,'10 Completed (solidified)',477014.3,0.01970938,2923.675,0.02376149,nan
388,'10 Completed (solidified)',148374.1,0.004860757,3331.547,0.02335773,2313864.0
389,'10 Completed (solidified)',48262480.0,0.3966001,532.4521,0.0406739,nan
390,'10 Completed (solidified)',211926.7,0.006666193,3279.341,0.02339818,nan
391,'10 Completed (solidified)',47431.95,0.02739904,2807.922,0.02400393,nan
392,'10 Completed (solidified)',237097.5,0.03091905,2716.407,0.0241295,nan
393,'10 Completed (solidified)',14354030.0,0.4848758,760.0076,0.04059962,nan
394,'10 Completed (solidified)',21097.77,0.01652854,3049.797,0.02366129,nan
395,'10 Completed (solidified)',142396.6,0.01943568,2967.914,0.02374857,nan
396,'10 Completed (solidified)',23901710.0,0.4575764,701.5774,0.04056599,nan
397,'10 Completed (solidified)',147640.8,0.00666169,3283.919,0.0233979,nan
398,'10 Completed (solidified)',47716040.0,0.4009292,540.9765,0.04067823,nan
399,'10 Completed (solidified)',105452.8,0.004850269,3334.828,0.02335746,2314660.0
400,'10 Completed (solidified)',63246.47,0.006775808,3286.883,0.02340232,nan
401,'10 Completed (solidified)',33450960.0,0.4428366,646.5121,0.04063666,nan
402,'10 Completed (solidified)',332223.1,0.01682359,3005.411,0.02367307,nan
403,'14 Completed (net flux is small)',4735414.0,0.4878461,823.3765,0.04042443,nan
404,'10 Completed (solidified)',141614.2,0.01667604,3030.951,0.02366662,nan
405,'10 Completed (solidified)',474494.6,0.01953728,2927.643,0.02375605,nan
406,'10 Completed (solidified)',47209.01,0.01675372,3040.199,0.0236679,nan
407,'10 Completed (solidified)',210892.2,0.004985835,3323.604,0.02335842,2315656.0
408,'10 Completed (solidified)',20975.28,0.004826134,3341.424,0.02335684,2316493.0
409,'10 Completed (solidified)',104875.6,0.004901433,3333.468,0.02335845,2314943.0
410,'10 Completed (solidified)',62974.42,0.01707151,3034.298,0.02367722,nan
411,'10 Completed (solidified)',23633260.0,0.4538077,699.7515,0.04053908,nan
412,'10 Completed (solidified)',14188050.0,0.4865574,760.6373,0.04061119,nan
413,'10 Completed (solidified)',235996.2,0.02195,2902.156,0.02382908,nan
414,'10 Completed (solidified)',146831.9,0.004839326,3332.182,0.0233573,2314911.0
415,'14 Completed (net flux is small)',4680113.0,0.4880372,823.2763,0.04042637,nan
416,'10 Completed (solidified)',33075690.0,0.4368258,642.3609,0.04059799,nan
417,'10 Completed (solidified)',47192460.0,0.4016275,543.4469,0.04067392,nan
418,'10 Completed (solidified)',20854.41,0.004841639,3341.011,0.02335716,2316747.0
419,'10 Completed (solidified)',329903.5,0.03912106,2551.272,0.02443077,nan
420,'10 Completed (solidified)',62562.1,0.004964929,3334.596,0.02335784,2315720.0
421,'10 Completed (solidified)',209730.7,0.004865073,3327.042,0.02335791,2315226.0
422,'10 Completed (solidified)',46909.84,0.02730718,2809.814,0.02400071,nan
423,'10 Completed (solidified)',14030460.0,0.4865509,761.2649,0.04060913,nan
424,'10 Completed (solidified)',140768.9,0.01982866,2959.354,0.0237608,nan
425,'10 Completed (solidified)',23373240.0,0.4559052,703.1239,0.04054573,nan
426,'10 Completed (solidified)',472055.5,0.01699228,2985.355,0.02367968,nan
427,'10 Completed (solidified)',104267.3,0.004961295,3331.752,0.02335799,2316395.0
428,'10 Completed (solidified)',328487.0,0.01687811,3004.472,0.02367468,nan
429,'10 Completed (solidified)',146003.6,0.006659145,3284.051,0.02339788,nan
430,'10 Completed (solidified)',234664.5,0.01700483,3012.598,0.02367743,nan
431,'10 Completed (solidified)',32699940.0,0.4406824,647.5958,0.04061316,nan
432,'10 Completed (solidified)',46645820.0,0.3946382,533.0068,0.04065122,nan
433,'10 Completed (solidified)',469220.5,0.01987327,2920.674,0.0237666,nan
434,'10 Completed (solidified)',20708.39,0.004946114,3338.193,0.02335915,2314708.0
435,'10 Completed (solidified)',13875620.0,0.4867995,762.1117,0.04060841,nan
436,'10 Completed (solidified)',208560.6,0.006661259,3279.622,0.0233982,nan
437,'10 Completed (solidified)',46601.02,0.027608,2803.759,0.02401124,nan
438,'14 Completed (net flux is small)',4628427.0,0.4875049,824.3976,0.0404184,nan
439,'10 Completed (solidified)',62142.88,0.00665846,3289.94,0.02339763,nan
440,'10 Completed (solidified)',103627.7,0.01197159,3152.977,0.02353358,nan
441,'10 Completed (solidified)',326290.1,0.0168145,3006.089,0.02367277,nan
442,'10 Completed (solidified)',23105610.0,0.4561201,704.4975,0.04054274,nan
443,'10 Completed (solidified)',233057.2,0.01996282,2945.745,0.02376626,nan
444,'10 Completed (solidified)',139843.0,0.01694099,3025.057,0.02367448,nan
445,'10 Completed (solidified)',145004.7,0.01866726,2992.243,0.02372498,nan
446,'10 Completed (solidified)',47679.4,0.00873239,3299.324,0.02383681,nan
447,'10 Completed (solidified)',207150.6,0.006665511,3279.575,0.02339822,nan
448,'10 Completed (solidified)',32340440.0,0.4396562,647.655,0.04060352,nan
449,'10 Completed (solidified)',46148360.0,0.4003576,545.2065,0.04065335,nan
450,'10 Completed (solidified)',466101.6,0.02003548,2917.369,0.02377172,nan
451,'10 Completed (solidified)',21141.59,0.004822528,3390.522,0.02365002,3149218.0
452,'10 Completed (solidified)',238370.6,0.008707927,3270.149,0.02383755,nan
453,'10 Completed (solidified)',24003040.0,0.3675011,1058.69,0.04423333,nan
454,'10 Completed (solidified)',14404990.0,0.3790924,1117.791,0.0442381,nan
455,'14 Completed (net flux is small)',4803248.0,0.3828601,1176.859,0.0441251,nan
456,'10 Completed (solidified)',148079.2,0.004907715,3376.478,0.0236544,3149895.0
457,'10 Completed (solidified)',143021.3,0.008694152,3285.269,0.02383593,nan
458,'10 Completed (solidified)',105754.7,0.006259765,3350.581,0.02371791,nan
459,'10 Completed (solidified)',211548.3,0.006279695,3340.067,0.02371928,nan
460,'10 Completed (solidified)',33578400.0,0.3654014,1002.995,0.04437669,nan
461,'10 Completed (solidified)',63428.58,0.004923662,3384.22,0.02365487,3147178.0
462,'10 Completed (solidified)',47947360.0,0.34641,907.9769,0.0443877,nan
463,'10 Completed (solidified)',476753.0,0.007655478,3255.57,0.02378863,nan
464,'14 Completed (net flux is small)',4752958.0,0.3828743,1177.163,0.04412445,nan
465,'10 Completed (solidified)',142200.5,0.01324471,3189.579,0.02406176,nan
466,'10 Completed (solidified)',333506.5,0.01523243,3120.053,0.0241665,nan
467,'10 Completed (solidified)',237127.4,0.004921308,3352.664,0.02365585,5222404.0
468,'10 Completed (solidified)',47417.2,0.01342845,3200.245,0.02406954,nan
469,'10 Completed (solidified)',21051.15,0.004950212,3387.655,0.02365577,3146448.0
470,'10 Completed (solidified)',23753140.0,0.3688087,1060.277,0.04425027,nan
471,'10 Completed (solidified)',63136.32,0.004868617,3385.466,0.02365231,3146571.0
472,'10 Completed (solidified)',14254930.0,0.3791044,1118.687,0.04423563,nan
473,'10 Completed (solidified)',331928.7,0.007691312,3277.208,0.02378907,nan
474,'10 Completed (solidified)',105218.9,0.004929378,3380.069,0.02365527,3148950.0
475,'10 Completed (solidified)',473790.7,0.01756286,3052.445,0.02429109,nan
476,'10 Completed (solidified)',33231250.0,0.3655402,1004.745,0.04437333,nan
477,'10 Completed (solidified)',147277.3,0.007550437,3318.406,0.0237802,nan
478,'14 Completed (net flux is small)',4703430.0,0.3831222,1177.318,0.04412807,nan
479,'10 Completed (solidified)',210507.3,0.0049124,3370.327,0.02365465,3151154.0
480,'10 Completed (solidified)',141489.8,0.008686349,3285.612,0.02383554,nan
481,'10 Completed (solidified)',47453870.0,0.3467873,910.6069,0.0443849,nan
482,'10 Completed (solidified)',62799.03,0.004877834,3385.275,0.02365274,3146811.0
483,'10 Completed (solidified)',47166.7,0.004899471,3383.3,0.02365379,5232110.0
484,'10 Completed (solidified)',20932.29,0.004933644,3388.05,0.02365519,3147529.0
485,'10 Completed (solidified)',104680.2,0.01032782,3262.73,0.02391516,nan
486,'10 Completed (solidified)',14107170.0,0.3792016,1119.517,0.04423475,nan
487,'10 Completed (solidified)',146535.1,0.007589329,3317.592,0.02378206,nan
488,'10 Completed (solidified)',23507820.0,0.3664666,1060.851,0.04421021,nan
489,'10 Completed (solidified)',235861.6,0.004956563,3352.018,0.02365749,5219676.0
490,'10 Completed (solidified)',330183.6,0.004969667,3336.658,0.02365863,5225622.0
491,'10 Completed (solidified)',46899.71,0.007677762,3322.209,0.02378591,nan
492,'10 Completed (solidified)',46968230.0,0.3540134,921.0528,0.04446798,nan
493,'10 Completed (solidified)',32903150.0,0.3668937,1006.74,0.04438909,nan
494,'10 Completed (solidified)',140699.1,0.004812783,3370.296,0.02365025,5221471.0
495,'10 Completed (solidified)',471692.0,0.004798292,3318.109,0.02365137,5211433.0
496,'14 Completed (net flux is small)',4654696.0,0.3833212,1177.511,0.04413078,nan
497,'10 Completed (solidified)',209348.3,0.004923127,3370.173,0.02365533,3148973.0
498,'10 Completed (solidified)',234408.1,0.01260851,3188.435,0.02403099,nan
499,'10 Completed (solidified)',104108.2,0.006267687,3350.485,0.02371829,nan
500,'10 Completed (solidified)',20822.84,0.004819431,3390.608,0.02364988,3147459.0
501,'10 Completed (solidified)',328330.4,0.004943317,3337.527,0.02365739,5213876.0
502,'10 Completed (solidified)',13961810.0,0.377148,1120.683,0.04419877,nan
503,'10 Completed (solidified)',62448.42,0.004897034,3384.859,0.02365363,3148790.0
504,'10 Completed (solidified)',145755.3,0.004944177,3375.735,0.02365589,3153403.0
505,'10 Completed (solidified)',23265610.0,0.3778076,1065.303,0.04437592,nan
506,'10 Completed (solidified)',32566500.0,0.3587405,1004.02,0.04426482,nan
507,'14 Completed (net flux is small)',4608635.0,0.3864842,1176.152,0.04418389,nan
508,'10 Completed (solidified)',469025.2,0.007692249,3255.536,0.02379036,nan
509,'10 Completed (solidified)',208153.0,0.004920105,3370.297,0.02365518,3148415.0
510,'10 Completed (solidified)',46490860.0,0.3502183,920.2849,0.04440759,nan
511,'10 Completed (solidified)',62020.04,0.007612334,3325.092,0.02378272,nan
512,'10 Completed (solidified)',232900.8,0.007650887,3293.302,0.02378628,nan
513,'10 Completed (solidified)',46585.03,0.004914878,3383.014,0.02365451,5225288.0
514,'10 Completed (solidified)',103361.7,0.007569635,3322.06,0.02378089,nan
515,'10 Completed (solidified)',20671.62,0.007591161,3329.516,0.02378149,nan
516,'10 Completed (solidified)',139793.6,0.004936675,3367.602,0.02365582,5218234.0
517,'10 Completed (solidified)',23027390.0,0.3667052,1063.736,0.04420518,nan
518,'10 Completed (solidified)',326092.6,0.007677765,3278.048,0.02378839,nan
519,'10 Completed (solidified)',465944.0,0.004942834,3315.133,0.02365799,5228914.0
520,'10 Completed (solidified)',206809.5,0.004833624,3372.284,0.02365115,3147951.0
521,'10 Completed (solidified)',13818380.0,0.378271,1121.13,0.04421587,nan
522,'10 Completed (solidified)',32233840.0,0.3596164,1005.862,0.04427376,nan
523,'10 Completed (solidified)',144699.7,0.007571091,3318.073,0.02378118,nan
524,'10 Completed (solidified)',46018950.0,0.3476971,918.7744,0.04437178,nan
