age,lum
7.462546e-03,5.140437e-01
7.572879e-03,5.105050e-01
7.796847e-03,5.035006e-01
8.025147e-03,4.977371e-01
8.140911e-03,4.943107e-01
8.375698e-03,4.886524e-01
8.494699e-03,4.852885e-01
8.735867e-03,4.808393e-01
8.981254e-03,4.753352e-01
9.105504e-03,4.731513e-01
9.357137e-03,4.688134e-01
9.612846e-03,4.655861e-01
9.872633e-03,4.613176e-01
1.000401e-02,4.602566e-01
1.026980e-02,4.570882e-01
1.053940e-02,4.539416e-01
1.081299e-02,4.518559e-01
1.095111e-02,4.508167e-01
1.123019e-02,4.487454e-01
1.151291e-02,4.466836e-01
1.179921e-02,4.456562e-01
1.208899e-02,4.446313e-01
1.238209e-02,4.436086e-01
1.267839e-02,4.425884e-01
1.297801e-02,4.425884e-01
1.328070e-02,4.436086e-01
1.358639e-02,4.436086e-01
1.389489e-02,4.446313e-01
1.420620e-02,4.456562e-01
1.452031e-02,4.477133e-01
1.483700e-02,4.487454e-01
1.515629e-02,4.518559e-01
1.547811e-02,4.539416e-01
1.596541e-02,4.581419e-01
1.629319e-02,4.623810e-01
1.662321e-02,4.655861e-01
1.695528e-02,4.709773e-01
1.745742e-02,4.786301e-01
1.779451e-02,4.841724e-01
1.830379e-02,4.931738e-01
1.864571e-02,5.000345e-01
1.916152e-02,5.105050e-01
1.950752e-02,5.188000e-01
2.002959e-02,5.308844e-01
2.037980e-02,5.395106e-01
2.090658e-02,5.520774e-01
2.142481e-02,5.662393e-01
2.193522e-02,5.821032e-01
2.243562e-02,5.997911e-01
2.292878e-02,6.165950e-01
2.341337e-02,6.338697e-01
2.404390e-02,6.576578e-01
2.451021e-02,6.776415e-01
2.511840e-02,7.030723e-01
2.571450e-02,7.311391e-01
2.630153e-02,7.585776e-01
2.687720e-02,7.870458e-01
2.758513e-02,8.222426e-01
2.814583e-02,8.491805e-01
2.887407e-02,8.830799e-01
2.958598e-02,9.120108e-01
3.017769e-02,9.311079e-01
3.095302e-02,9.462372e-01
3.157766e-02,9.484185e-01
3.236801e-02,9.397233e-01
3.318333e-02,9.183326e-01
3.386297e-02,8.933055e-01
3.475770e-02,8.570378e-01
3.555904e-02,8.241381e-01
3.639586e-02,7.925013e-01
3.760088e-02,7.533556e-01
3.838972e-02,7.345139e-01
3.933616e-02,7.161434e-01
4.047203e-02,7.014553e-01
4.183502e-02,6.886523e-01
4.347064e-02,6.807694e-01
4.543327e-02,6.776415e-01
4.778846e-02,6.760830e-01
5.061486e-02,6.776415e-01
5.400625e-02,6.776415e-01
5.807604e-02,6.776415e-01
6.295990e-02,6.792036e-01
6.882053e-02,6.807694e-01
7.585322e-02,6.823387e-01
8.429232e-02,6.839116e-01
9.441957e-02,6.870684e-01
1.065720e-01,6.902398e-01
1.211549e-01,6.950243e-01
1.386539e-01,6.998420e-01
1.596541e-01,7.046931e-01
1.848532e-01,7.079458e-01
2.150929e-01,7.112135e-01
2.467812e-01,7.128530e-01
2.784691e-01,7.144963e-01
3.101573e-01,7.161434e-01
3.418448e-01,7.177943e-01
3.735330e-01,7.194490e-01
4.052211e-01,7.211075e-01
4.369090e-01,7.227698e-01
4.685975e-01,7.244360e-01
5.002844e-01,7.261060e-01
5.319735e-01,7.261060e-01
5.636623e-01,7.277798e-01
5.953495e-01,7.294575e-01
6.270382e-01,7.311391e-01
6.587263e-01,7.328245e-01
6.904147e-01,7.345139e-01
7.221028e-01,7.362071e-01
7.537894e-01,7.379042e-01
7.854780e-01,7.396053e-01
8.171655e-01,7.413102e-01
8.488540e-01,7.413102e-01
8.805418e-01,7.430191e-01
9.122314e-01,7.447320e-01
9.439196e-01,7.464488e-01
9.756072e-01,7.481695e-01
1.007291e+00,7.498942e-01
1.038980e+00,7.516229e-01
1.070671e+00,7.533556e-01
1.102359e+00,7.550922e-01
1.134049e+00,7.550922e-01
1.165741e+00,7.568329e-01
1.197421e+00,7.585776e-01
1.229111e+00,7.603263e-01
1.260799e+00,7.620790e-01
1.292489e+00,7.638358e-01
1.324180e+00,7.655966e-01
1.355860e+00,7.673615e-01
1.387551e+00,7.691304e-01
1.419241e+00,7.709035e-01
1.450928e+00,7.726806e-01
1.482620e+00,7.744618e-01
1.514300e+00,7.744618e-01
1.545991e+00,7.762471e-01
1.577680e+00,7.780366e-01
1.609370e+00,7.798301e-01
1.641058e+00,7.816278e-01
1.672738e+00,7.834296e-01
1.704429e+00,7.852356e-01
1.736121e+00,7.870458e-01
1.767812e+00,7.888601e-01
1.799501e+00,7.906786e-01
1.831188e+00,7.925013e-01
1.862872e+00,7.943282e-01
1.894558e+00,7.961594e-01
1.926252e+00,7.979947e-01
1.957938e+00,7.998343e-01
1.989629e+00,8.016781e-01
2.021310e+00,8.035261e-01
2.053000e+00,8.053784e-01
2.084688e+00,8.072350e-01
2.116382e+00,8.090959e-01
2.148068e+00,8.109611e-01
2.179752e+00,8.128305e-01
2.211439e+00,8.147043e-01
2.243128e+00,8.147043e-01
2.274820e+00,8.165824e-01
2.306508e+00,8.184648e-01
2.338191e+00,8.203515e-01
2.369878e+00,8.222426e-01
2.401569e+00,8.241381e-01
2.433263e+00,8.260379e-01
2.464949e+00,8.279422e-01
2.496629e+00,8.298508e-01
2.528320e+00,8.317638e-01
2.560012e+00,8.336812e-01
2.591702e+00,8.356030e-01
2.623391e+00,8.375293e-01
2.655082e+00,8.394600e-01
2.686761e+00,8.413951e-01
2.718448e+00,8.433348e-01
2.750141e+00,8.452788e-01
2.781833e+00,8.472274e-01
2.813520e+00,8.511380e-01
2.845201e+00,8.531001e-01
2.876888e+00,8.550667e-01
2.908580e+00,8.570378e-01
2.940269e+00,8.590135e-01
2.971960e+00,8.609938e-01
3.003641e+00,8.629785e-01
3.035331e+00,8.649679e-01
3.067023e+00,8.669619e-01
3.098710e+00,8.689604e-01
3.130401e+00,8.709636e-01
3.162081e+00,8.729714e-01
3.193773e+00,8.749838e-01
3.225463e+00,8.770008e-01
3.257152e+00,8.790225e-01
3.288842e+00,8.810489e-01
3.320527e+00,8.830799e-01
3.352208e+00,8.851156e-01
3.383904e+00,8.892011e-01
3.415592e+00,8.912509e-01
3.447283e+00,8.933055e-01
3.478973e+00,8.953648e-01
3.510654e+00,8.974288e-01
3.542338e+00,8.994976e-01
3.574028e+00,9.015711e-01
3.605720e+00,9.036495e-01
3.637408e+00,9.057326e-01
3.669087e+00,9.078205e-01
3.700778e+00,9.120108e-01
3.732467e+00,9.141132e-01
3.764159e+00,9.162205e-01
3.795850e+00,9.183326e-01
3.827533e+00,9.204496e-01
3.859224e+00,9.225714e-01
3.890908e+00,9.246982e-01
3.922600e+00,9.289664e-01
3.954294e+00,9.311079e-01
3.985979e+00,9.332543e-01
4.017658e+00,9.354057e-01
4.049347e+00,9.375620e-01
4.081041e+00,9.397233e-01
4.112728e+00,9.440609e-01
4.144422e+00,9.462372e-01
4.176101e+00,9.484185e-01
4.207789e+00,9.506048e-01
4.239484e+00,9.527962e-01
4.271171e+00,9.549926e-01
4.302858e+00,9.594006e-01
4.334540e+00,9.616123e-01
4.366234e+00,9.638290e-01
4.397917e+00,9.660509e-01
4.429605e+00,9.682779e-01
4.461296e+00,9.727472e-01
4.492975e+00,9.749896e-01
4.524671e+00,9.772372e-01
4.556360e+00,9.794900e-01
4.588048e+00,9.840111e-01
4.619745e+00,9.862795e-01
4.651425e+00,9.885531e-01
4.683106e+00,9.908319e-01
4.714797e+00,9.954054e-01
4.746495e+00,9.977001e-01
4.778185e+00,1.000000e+00
4.809866e+00,1.002305e+00
4.841545e+00,1.006932e+00
4.873242e+00,1.009253e+00
4.904932e+00,1.011579e+00
4.936623e+00,1.016249e+00
4.968314e+00,1.018591e+00
4.999988e+00,1.020939e+00
5.031680e+00,1.025652e+00
5.063374e+00,1.028016e+00
5.095056e+00,1.030386e+00
5.126748e+00,1.035142e+00
5.158435e+00,1.037528e+00
5.190115e+00,1.039920e+00
5.221809e+00,1.044720e+00
5.253503e+00,1.047129e+00
5.285195e+00,1.049542e+00
5.316869e+00,1.054387e+00
5.348562e+00,1.056818e+00
5.380244e+00,1.061696e+00
5.411940e+00,1.064143e+00
5.443635e+00,1.066596e+00
5.475326e+00,1.071519e+00
5.506999e+00,1.073989e+00
5.538689e+00,1.078947e+00
5.570382e+00,1.081434e+00
5.602076e+00,1.086426e+00
5.633756e+00,1.088930e+00
5.665445e+00,1.091440e+00
5.697128e+00,1.096478e+00
5.728818e+00,1.099006e+00
5.760511e+00,1.104079e+00
5.792206e+00,1.106624e+00
5.823874e+00,1.111732e+00
5.855568e+00,1.114295e+00
5.887257e+00,1.119438e+00
5.918954e+00,1.122018e+00
5.950644e+00,1.127197e+00
5.982325e+00,1.129796e+00
6.014008e+00,1.135011e+00
6.045706e+00,1.137627e+00
6.077389e+00,1.142878e+00
6.109083e+00,1.145513e+00
6.140758e+00,1.150800e+00
6.172456e+00,1.156112e+00
6.204146e+00,1.158777e+00
6.235826e+00,1.164126e+00
6.267524e+00,1.166810e+00
6.299209e+00,1.172195e+00
6.330893e+00,1.174898e+00
6.362576e+00,1.180321e+00
6.394270e+00,1.183042e+00
6.425960e+00,1.188502e+00
6.457657e+00,1.191242e+00
6.489332e+00,1.196741e+00
6.521027e+00,1.199499e+00
6.552711e+00,1.205036e+00
6.584397e+00,1.207814e+00
6.616084e+00,1.213389e+00
6.647770e+00,1.216186e+00
6.679455e+00,1.221800e+00
6.774527e+00,1.233105e+00
6.932965e+00,1.256030e+00
7.091417e+00,1.279381e+00
7.249850e+00,1.300170e+00
7.408290e+00,1.324342e+00
7.598415e+00,1.345860e+00
7.756861e+00,1.364583e+00
7.946996e+00,1.393157e+00
8.137106e+00,1.428894e+00
8.327238e+00,1.465548e+00
