# Spectrum of hd97658 (muscles) at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
4.2068928e+03	3.5560106e+00 
4.2069928e+03	3.5553664e+00 
4.2070928e+03	3.5561233e+00 
4.2071928e+03	3.5551876e+00 
4.2072928e+03	3.5568798e+00 
4.2073928e+03	3.5565756e+00 
4.2074928e+03	3.5573645e+00 
4.2075928e+03	3.5520721e+00 
4.2076928e+03	3.5543029e+00 
4.2077928e+03	3.5507439e+00 
4.2078928e+03	3.5437056e+00 
4.2079928e+03	3.5275606e+00 
4.2080928e+03	3.4793675e+00 
4.2081928e+03	3.2312975e+00 
4.2082928e+03	3.1402846e+00 
4.2083928e+03	3.4569466e+00 
4.2084928e+03	3.5199058e+00 
4.2085928e+03	3.5382461e+00 
4.2086928e+03	3.5437393e+00 
4.2087928e+03	3.5460657e+00 
4.2088928e+03	3.5534908e+00 
4.2089928e+03	3.5544198e+00 
4.2090928e+03	3.5481099e+00 
4.2091928e+03	3.5549157e+00 
4.2092928e+03	3.5530451e+00 
4.2093928e+03	3.5520971e+00 
4.2094928e+03	3.5542163e+00 
4.2095928e+03	3.5513495e+00 
4.2096928e+03	3.5396304e+00 
4.2097928e+03	3.5017034e+00 
4.2098928e+03	3.5433935e+00 
4.2099928e+03	3.5510123e+00 
4.2100928e+03	3.5539458e+00 
4.2101928e+03	3.5538057e+00 
4.2102928e+03	3.5530816e+00 
4.2103928e+03	3.5542628e+00 
4.2104928e+03	3.5535284e+00 
4.2105928e+03	3.5539935e+00 
4.2106928e+03	3.5537642e+00 
4.2107928e+03	3.5487166e+00 
4.2108928e+03	3.5511511e+00 
4.2109928e+03	3.5516431e+00 
4.2110928e+03	3.5519714e+00 
4.2111928e+03	3.5518981e+00 
4.2112928e+03	3.5503802e+00 
4.2113928e+03	3.5445226e+00 
4.2114928e+03	3.5482922e+00 
4.2115928e+03	3.5465260e+00 
4.2116928e+03	3.5389396e+00 
4.2117928e+03	3.5137587e+00 
4.2118928e+03	3.5319534e+00 
4.2119928e+03	3.5427215e+00 
4.2120928e+03	3.5450594e+00 
4.2121928e+03	3.5356533e+00 
4.2122928e+03	3.5165274e+00 
4.2123928e+03	3.5430668e+00 
4.2124928e+03	3.5154003e+00 
4.2125928e+03	3.5157446e+00 
4.2126928e+03	3.5475552e+00 
4.2127928e+03	3.5454491e+00 
4.2128928e+03	3.5433249e+00 
4.2129928e+03	3.5465200e+00 
4.2130928e+03	3.5466482e+00 
4.2131928e+03	3.5459196e+00 
4.2132928e+03	3.5426407e+00 
4.2133928e+03	3.5436231e+00 
4.2134928e+03	3.5441240e+00 
4.2135928e+03	3.5448566e+00 
4.2136928e+03	3.5448720e+00 
4.2137928e+03	3.5436358e+00 
4.2138928e+03	3.5415246e+00 
4.2139928e+03	3.5431480e+00 
4.2140928e+03	3.5431546e+00 
4.2141928e+03	3.5420155e+00 
4.2142928e+03	3.5428915e+00 
4.2143928e+03	3.5425730e+00 
4.2144928e+03	3.5424594e+00 
4.2145928e+03	3.4885560e+00 
4.2146928e+03	3.5349695e+00 
4.2147928e+03	3.5411710e+00 
4.2148928e+03	3.5404010e+00 
4.2149928e+03	3.5404104e+00 
4.2150928e+03	3.5347611e+00 
4.2151928e+03	3.5400120e+00 
4.2152928e+03	3.5393741e+00 
4.2153928e+03	3.5375012e+00 
4.2154928e+03	3.5392564e+00 
4.2155928e+03	3.5382459e+00 
4.2156928e+03	3.5373509e+00 
4.2157928e+03	3.5339596e+00 
4.2158928e+03	3.5377312e+00 
4.2159928e+03	3.5375134e+00 
4.2160928e+03	3.5365317e+00 
4.2161928e+03	3.5165544e+00 
4.2162928e+03	3.5280367e+00 
4.2163928e+03	3.5359802e+00 
4.2164928e+03	3.5351768e+00 
4.2165928e+03	3.5231476e+00 
4.2166928e+03	3.5354837e+00 
4.2167928e+03	3.5247859e+00 
4.2168928e+03	3.5132396e+00 
4.2169928e+03	3.5341800e+00 
4.2170928e+03	3.5337487e+00 
4.2171928e+03	3.5314510e+00 
4.2172928e+03	3.5304748e+00 
4.2173928e+03	3.5164637e+00 
4.2174928e+03	3.5323679e+00 
4.2175928e+03	3.5266952e+00 
4.2176928e+03	3.5251643e+00 
4.2177928e+03	3.5306816e+00 
4.2178928e+03	3.5315950e+00 
4.2179928e+03	3.5312185e+00 
4.2180928e+03	3.5290030e+00 
4.2181928e+03	3.5282754e+00 
4.2182928e+03	3.5283151e+00 
4.2183928e+03	3.5202797e+00 
4.2184928e+03	3.5284119e+00 
4.2185928e+03	3.5278866e+00 
4.2186928e+03	3.5287824e+00 
4.2187928e+03	3.5128941e+00 
4.2188928e+03	3.4990398e+00 
4.2189928e+03	3.5055495e+00 
4.2190928e+03	3.5198632e+00 
4.2191928e+03	3.5206143e+00 
4.2192928e+03	3.5196080e+00 
4.2193928e+03	3.5236604e+00 
4.2194928e+03	3.5207628e+00 
4.2195928e+03	3.5230487e+00 
4.2196928e+03	3.5236850e+00 
4.2197928e+03	3.5249934e+00 
4.2198928e+03	3.5193722e+00 
4.2199928e+03	3.4846754e+00 
4.2200928e+03	3.5221109e+00 
4.2201928e+03	3.5236623e+00 
4.2202928e+03	3.5092659e+00 
4.2203928e+03	3.5235729e+00 
4.2204928e+03	3.5234535e+00 
4.2205928e+03	3.5226101e+00 
4.2206928e+03	3.4887924e+00 
4.2207928e+03	3.5214320e+00 
4.2208928e+03	3.5221373e+00 
4.2209928e+03	3.5209676e+00 
4.2210928e+03	3.5193881e+00 
4.2211928e+03	3.5201726e+00 
4.2212928e+03	3.5208231e+00 
4.2213928e+03	3.5203229e+00 
4.2214928e+03	3.5194256e+00 
4.2215928e+03	3.5197348e+00 
4.2216928e+03	3.5196257e+00 
4.2217928e+03	3.5172163e+00 
4.2218928e+03	3.5170288e+00 
4.2219928e+03	3.5140065e+00 
4.2220928e+03	3.4747523e+00 
4.2221928e+03	3.5171094e+00 
4.2222928e+03	3.4984597e+00 
4.2223928e+03	3.5169005e+00 
4.2224928e+03	3.5077096e+00 
4.2225928e+03	3.5163740e+00 
4.2226928e+03	3.5163052e+00 
4.2227928e+03	3.5158567e+00 
4.2228928e+03	3.5138262e+00 
4.2229928e+03	3.5063762e+00 
4.2230928e+03	3.4747830e+00 
4.2231928e+03	3.5132744e+00 
4.2232928e+03	3.5140811e+00 
4.2233928e+03	3.5134692e+00 
4.2234928e+03	3.5128915e+00 
4.2235928e+03	3.5107125e+00 
4.2236928e+03	3.5047632e+00 
4.2237928e+03	3.5082215e+00 
4.2238928e+03	3.5094829e+00 
4.2239928e+03	3.5109018e+00 
4.2240928e+03	3.5095813e+00 
4.2241928e+03	3.5107685e+00 
4.2242928e+03	3.5071923e+00 
4.2243928e+03	3.5032717e+00 
4.2244928e+03	3.4915102e+00 
4.2245928e+03	3.5023833e+00 
4.2246928e+03	3.5075571e+00 
4.2247928e+03	3.5042736e+00 
4.2248928e+03	3.5052296e+00 
4.2249928e+03	3.5067947e+00 
4.2250928e+03	3.5063487e+00 
4.2251928e+03	3.5046511e+00 
4.2252928e+03	3.5075273e+00 
4.2253928e+03	3.5068410e+00 
4.2254928e+03	3.5068749e+00 
4.2255928e+03	3.5071245e+00 
4.2256928e+03	3.5057359e+00 
4.2257928e+03	3.4588279e+00 
4.2258928e+03	3.5038287e+00 
4.2259928e+03	3.5030208e+00 
4.2260928e+03	3.5052802e+00 
4.2261928e+03	3.5045388e+00 
4.2262928e+03	3.5047360e+00 
4.2263928e+03	3.5034473e+00 
4.2264928e+03	3.5031587e+00 
4.2265928e+03	3.5021632e+00 
4.2266928e+03	3.4965183e+00 
4.2267928e+03	3.5030798e+00 
4.2268928e+03	3.5022126e+00 
4.2269928e+03	3.5007613e+00 
4.2270928e+03	3.4882566e+00 
4.2271928e+03	3.5017747e+00 
4.2272928e+03	3.5009901e+00 
4.2273928e+03	3.5004610e+00 
4.2274928e+03	3.4985541e+00 
4.2275928e+03	3.4997899e+00 
4.2276928e+03	3.5001686e+00 
4.2277928e+03	3.5001803e+00 
4.2278928e+03	3.4997796e+00 
4.2279928e+03	3.4989072e+00 
4.2280928e+03	3.4970921e+00 
4.2281928e+03	3.4930633e+00 
4.2282928e+03	3.4891412e+00 
4.2283928e+03	3.4957759e+00 
4.2284928e+03	3.4963178e+00 
4.2285928e+03	3.4898633e+00 
4.2286928e+03	3.4903257e+00 
4.2287928e+03	3.4835680e+00 
4.2288928e+03	3.4913745e+00 
4.2289928e+03	3.4953116e+00 
4.2290928e+03	3.4953918e+00 
4.2291928e+03	3.4950585e+00 
4.2292928e+03	3.4928795e+00 
4.2293928e+03	3.4934808e+00 
4.2294928e+03	3.4906276e+00 
4.2295928e+03	3.4722880e+00 
4.2296928e+03	3.4928272e+00 
4.2297928e+03	3.4920089e+00 
4.2298928e+03	3.4823925e+00 
4.2299928e+03	3.4876507e+00 
4.2300928e+03	3.4643906e+00 
4.2301928e+03	3.4555731e+00 
4.2302928e+03	3.4905282e+00 
4.2303928e+03	3.4907010e+00 
4.2304928e+03	3.4912716e+00 
4.2305928e+03	3.4907519e+00 
4.2306928e+03	3.4858970e+00 
4.2307928e+03	3.4332477e+00 
4.2308928e+03	3.4900314e+00 
4.2309928e+03	3.4896872e+00 
4.2310928e+03	3.4896092e+00 
4.2311928e+03	3.4889840e+00 
4.2312928e+03	3.4885100e+00 
4.2313928e+03	3.4877526e+00 
4.2314928e+03	3.4823951e+00 
4.2315928e+03	3.4778502e+00 
4.2316928e+03	3.4851475e+00 
4.2317928e+03	3.4859295e+00 
4.2318928e+03	3.4812683e+00 
4.2319928e+03	3.4736793e+00 
4.2320928e+03	3.4837197e+00 
4.2321928e+03	3.4846412e+00 
4.2322928e+03	3.4854887e+00 
4.2323928e+03	3.4823468e+00 
4.2324928e+03	3.4803006e+00 
4.2325928e+03	3.4829101e+00 
4.2326928e+03	3.4815149e+00 
4.2327928e+03	3.4525873e+00 
4.2328928e+03	3.4839140e+00 
4.2329928e+03	3.4834631e+00 
4.2330928e+03	3.4820682e+00 
4.2331928e+03	3.4822682e+00 
4.2332928e+03	3.4824235e+00 
4.2333928e+03	3.4812460e+00 
4.2334928e+03	3.4815076e+00 
4.2335928e+03	3.4815927e+00 
4.2336928e+03	3.4809169e+00 
4.2337928e+03	3.4802296e+00 
4.2338928e+03	3.4792617e+00 
4.2339928e+03	3.4794655e+00 
4.2340928e+03	3.4787250e+00 
4.2341928e+03	3.4783809e+00 
4.2342928e+03	3.4789743e+00 
4.2343928e+03	3.4776239e+00 
4.2344928e+03	3.4572153e+00 
4.2345928e+03	3.4776972e+00 
4.2346928e+03	3.4705044e+00 
4.2347928e+03	3.4763411e+00 
4.2348928e+03	3.4776708e+00 
4.2349928e+03	3.4558046e+00 
4.2350928e+03	3.4717566e+00 
4.2351928e+03	3.4748407e+00 
4.2352928e+03	3.4759406e+00 
4.2353928e+03	3.4732360e+00 
4.2354928e+03	3.4682313e+00 
4.2355928e+03	3.4744640e+00 
4.2356928e+03	3.4697565e+00 
4.2357928e+03	3.4742827e+00 
4.2358928e+03	3.4737039e+00 
4.2359928e+03	3.4732754e+00 
4.2360928e+03	3.4738193e+00 
4.2361928e+03	3.4731353e+00 
4.2362928e+03	3.4703506e+00 
4.2363928e+03	3.4700220e+00 
4.2364928e+03	3.4693508e+00 
4.2365928e+03	3.4703828e+00 
4.2366928e+03	3.4645722e+00 
4.2367928e+03	3.4710645e+00 
4.2368928e+03	3.4700494e+00 
4.2369928e+03	3.4700500e+00 
4.2370928e+03	3.4664226e+00 
4.2371928e+03	3.4575000e+00 
4.2372928e+03	3.4692759e+00 
4.2373928e+03	3.4688153e+00 
4.2374928e+03	3.4679277e+00 
4.2375928e+03	3.4674815e+00 
4.2376928e+03	3.4686896e+00 
4.2377928e+03	3.4684305e+00 
4.2378928e+03	3.4659249e+00 
4.2379928e+03	3.4674571e+00 
4.2380928e+03	3.4675091e+00 
4.2381928e+03	3.4670779e+00 
4.2382928e+03	3.4484492e+00 
4.2383928e+03	3.4648208e+00 
4.2384928e+03	3.4647580e+00 
4.2385928e+03	3.4584677e+00 
4.2386928e+03	3.4652258e+00 
4.2387928e+03	3.4653138e+00 
4.2388928e+03	3.4643489e+00 
4.2389928e+03	3.4625004e+00 
4.2390928e+03	3.4632491e+00 
4.2391928e+03	3.4641784e+00 
4.2392928e+03	3.4619963e+00 
4.2393928e+03	3.4616705e+00 
4.2394928e+03	3.4627852e+00 
4.2395928e+03	3.4629368e+00 
4.2396928e+03	3.4621552e+00 
4.2397928e+03	3.4619225e+00 
4.2398928e+03	3.4599844e+00 
4.2399928e+03	3.4614097e+00 
4.2400928e+03	3.4605148e+00 
4.2401928e+03	3.4565319e+00 
4.2402928e+03	3.4593269e+00 
4.2403928e+03	3.4595192e+00 
4.2404928e+03	3.4581676e+00 
4.2405928e+03	3.4594032e+00 
4.2406928e+03	3.4558905e+00 
4.2407928e+03	3.4580541e+00 
4.2408928e+03	3.4510419e+00 
4.2409928e+03	3.4545083e+00 
4.2410928e+03	3.4547643e+00 
4.2411928e+03	3.4533383e+00 
4.2412928e+03	3.4545135e+00 
4.2413928e+03	3.4559782e+00 
4.2414928e+03	3.4562933e+00 
4.2415928e+03	3.4482954e+00 
4.2416928e+03	3.4562484e+00 
4.2417928e+03	3.4556705e+00 
4.2418928e+03	3.4553188e+00 
4.2419928e+03	3.4542393e+00 
4.2420928e+03	3.4529054e+00 
4.2421928e+03	3.4547350e+00 
4.2422928e+03	3.4541539e+00 
4.2423928e+03	3.4527939e+00 
4.2424928e+03	3.4523620e+00 
4.2425928e+03	3.4511661e+00 
4.2426928e+03	3.4530684e+00 
4.2427928e+03	3.4527766e+00 
4.2428928e+03	3.4521734e+00 
4.2429928e+03	3.4517217e+00 
4.2430928e+03	3.4500424e+00 
4.2431928e+03	3.4447413e+00 
4.2432928e+03	3.3216667e+00 
4.2433928e+03	3.4169854e+00 
4.2434928e+03	3.4387605e+00 
4.2435928e+03	3.4471580e+00 
4.2436928e+03	3.4491448e+00 
4.2437928e+03	3.4487424e+00 
4.2438928e+03	3.4459690e+00 
4.2439928e+03	3.4486186e+00 
4.2440928e+03	3.4482462e+00 
4.2441928e+03	3.4484480e+00 
4.2442928e+03	3.4446648e+00 
4.2443928e+03	3.4467245e+00 
4.2444928e+03	3.4475739e+00 
4.2445928e+03	3.3547205e+00 
4.2446928e+03	3.4344054e+00 
4.2447928e+03	3.4465033e+00 
4.2448928e+03	3.4431945e+00 
4.2449928e+03	3.4458433e+00 
4.2450928e+03	3.4456915e+00 
4.2451928e+03	3.4442372e+00 
4.2452928e+03	3.4431919e+00 
4.2453928e+03	3.4445837e+00 
4.2454928e+03	3.4442124e+00 
4.2455928e+03	3.4251623e+00 
4.2456928e+03	3.4430393e+00 
4.2457928e+03	3.4371115e+00 
4.2458928e+03	3.4400128e+00 
4.2459928e+03	3.4423356e+00 
4.2460928e+03	3.4416051e+00 
4.2461928e+03	3.4411412e+00 
4.2462928e+03	3.4380499e+00 
4.2463928e+03	3.4355399e+00 
4.2464928e+03	3.3466927e+00 
4.2465928e+03	3.1748065e+00 
4.2466928e+03	3.4314708e+00 
4.2467928e+03	3.4378113e+00 
4.2468928e+03	3.4386865e+00 
4.2469928e+03	3.4387313e+00 
4.2470928e+03	3.4367726e+00 
4.2471928e+03	3.4378643e+00 
4.2472928e+03	3.4379342e+00 
4.2473928e+03	3.4370453e+00 
4.2474928e+03	3.4377875e+00 
4.2475928e+03	3.4219250e+00 
4.2476928e+03	3.4266868e+00 
4.2477928e+03	3.4324035e+00 
4.2478928e+03	3.4359865e+00 
4.2479928e+03	3.4283003e+00 
4.2480928e+03	3.3840827e+00 
4.2481928e+03	3.4039413e+00 
4.2482928e+03	3.4330804e+00 
4.2483928e+03	3.4235096e+00 
4.2484928e+03	3.4342254e+00 
4.2485928e+03	3.4331545e+00 
4.2486928e+03	3.4222297e+00 
4.2487928e+03	3.4326792e+00 
4.2488928e+03	3.4332032e+00 
4.2489928e+03	3.4216855e+00 
4.2490928e+03	3.4316623e+00 
4.2491928e+03	3.4323199e+00 
4.2492928e+03	3.4319435e+00 
4.2493928e+03	3.4320109e+00 
4.2494928e+03	3.4317761e+00 
4.2495928e+03	3.3384294e+00 
4.2496928e+03	3.4302293e+00 
4.2497928e+03	3.4285607e+00 
4.2498928e+03	3.4265789e+00 
4.2499928e+03	3.4291287e+00 
4.2500928e+03	3.4298074e+00 
4.2501928e+03	3.4285343e+00 
4.2502928e+03	3.4254807e+00 
4.2503928e+03	3.3692696e+00 
4.2504928e+03	3.3538869e+00 
4.2505928e+03	3.4280320e+00 
4.2506928e+03	3.4184501e+00 
4.2507928e+03	3.3522411e+00 
4.2508928e+03	3.4256761e+00 
4.2509928e+03	3.4259136e+00 
4.2510928e+03	3.4259125e+00 
4.2511928e+03	3.4254889e+00 
4.2512928e+03	3.4196580e+00 
4.2513928e+03	3.4208107e+00 
4.2514928e+03	3.4197673e+00 
4.2515928e+03	3.4177470e+00 
4.2516928e+03	3.4041400e+00 
4.2517928e+03	3.2916348e+00 
4.2518928e+03	3.3037461e+00 
4.2519928e+03	3.3991608e+00 
4.2520928e+03	3.4155156e+00 
4.2521928e+03	3.4177625e+00 
4.2522928e+03	3.4191560e+00 
4.2523928e+03	3.4185140e+00 
4.2524928e+03	3.4023046e+00 
4.2525928e+03	3.4159505e+00 
4.2526928e+03	3.4140088e+00 
4.2527928e+03	3.4093115e+00 
4.2528928e+03	3.4118860e+00 
4.2529928e+03	3.4148416e+00 
4.2530928e+03	3.4159756e+00 
4.2531928e+03	3.4150546e+00 
4.2532928e+03	3.4149283e+00 
4.2533928e+03	3.4169232e+00 
4.2534928e+03	3.4136664e+00 
4.2535928e+03	3.3911474e+00 
4.2536928e+03	3.4072838e+00 
4.2537928e+03	3.3357269e+00 
4.2538928e+03	3.4142906e+00 
4.2539928e+03	3.4151136e+00 
4.2540928e+03	3.4112338e+00 
4.2541928e+03	3.4089695e+00 
4.2542928e+03	3.4012146e+00 
4.2543928e+03	3.4149937e+00 
4.2544928e+03	3.4143027e+00 
4.2545928e+03	3.4149360e+00 
4.2546928e+03	3.4151701e+00 
4.2547928e+03	3.4148275e+00 
4.2548928e+03	3.4123021e+00 
4.2549928e+03	3.4144183e+00 
4.2550928e+03	3.4140237e+00 
4.2551928e+03	3.4073930e+00 
4.2552928e+03	3.4134894e+00 
4.2553928e+03	3.4117950e+00 
4.2554928e+03	3.4128725e+00 
4.2555928e+03	3.4128249e+00 
4.2556928e+03	3.4119184e+00 
4.2557928e+03	3.4117257e+00 
4.2558928e+03	3.4118635e+00 
4.2559928e+03	3.4115057e+00 
4.2560928e+03	3.4104908e+00 
4.2561928e+03	3.4105003e+00 
4.2562928e+03	3.4103556e+00 
4.2563928e+03	3.4099866e+00 
4.2564928e+03	3.4073495e+00 
4.2565928e+03	3.4097468e+00 
4.2566928e+03	3.4018269e+00 
4.2567928e+03	3.4049940e+00 
4.2568928e+03	3.4086261e+00 
4.2569928e+03	3.4059893e+00 
4.2570928e+03	3.4079820e+00 
4.2571928e+03	3.4080003e+00 
4.2572928e+03	3.4076078e+00 
4.2573928e+03	3.4072198e+00 
4.2574928e+03	3.3976192e+00 
4.2575928e+03	3.4063661e+00 
4.2576928e+03	3.4066772e+00 
4.2577928e+03	3.4017819e+00 
4.2578928e+03	3.4026300e+00 
4.2579928e+03	3.4050935e+00 
4.2580928e+03	3.4051223e+00 
4.2581928e+03	3.4045264e+00 
4.2582928e+03	3.4041633e+00 
4.2583928e+03	3.4043328e+00 
4.2584928e+03	3.3478398e+00 
4.2585928e+03	3.4024182e+00 
4.2586928e+03	3.4034519e+00 
4.2587928e+03	3.4032682e+00 
4.2588928e+03	3.4025243e+00 
4.2589928e+03	3.4020879e+00 
4.2590928e+03	3.4016865e+00 
4.2591928e+03	3.4018544e+00 
4.2592928e+03	3.3975655e+00 
4.2593928e+03	3.4012022e+00 
4.2594928e+03	3.4006894e+00 
4.2595928e+03	3.3989981e+00 
4.2596928e+03	3.3950740e+00 
4.2597928e+03	3.3861003e+00 
4.2598928e+03	3.3899264e+00 
4.2599928e+03	3.3940119e+00 
4.2600928e+03	3.3983543e+00 
4.2601928e+03	3.3984173e+00 
4.2602928e+03	3.3907029e+00 
4.2603928e+03	3.3321472e+00 
4.2604928e+03	3.3965029e+00 
4.2605928e+03	3.3957542e+00 
4.2606928e+03	3.3923948e+00 
4.2607928e+03	3.3890895e+00 
4.2608928e+03	3.3965889e+00 
4.2609928e+03	3.3957082e+00 
4.2610928e+03	3.3960592e+00 
4.2611928e+03	3.3957667e+00 
4.2612928e+03	3.3955622e+00 
4.2613928e+03	3.3947763e+00 
4.2614928e+03	3.3943437e+00 
4.2615928e+03	3.3946076e+00 
4.2616928e+03	3.3925689e+00 
4.2617928e+03	3.3922953e+00 
4.2618928e+03	3.3931660e+00 
4.2619928e+03	3.3931746e+00 
4.2620928e+03	3.3901416e+00 
4.2621928e+03	3.3923025e+00 
4.2622928e+03	3.3917933e+00 
4.2623928e+03	3.3921781e+00 
4.2624928e+03	3.3920058e+00 
4.2625928e+03	3.3916192e+00 
4.2626928e+03	3.3872916e+00 
4.2627928e+03	3.3909207e+00 
4.2628928e+03	3.3894882e+00 
4.2629928e+03	3.3883707e+00 
4.2630928e+03	3.3885774e+00 
4.2631928e+03	3.3872398e+00 
4.2632928e+03	3.3866518e+00 
4.2633928e+03	3.3884805e+00 
4.2634928e+03	3.3887938e+00 
4.2635928e+03	3.3882564e+00 
4.2636928e+03	3.3880670e+00 
4.2637928e+03	3.3875874e+00 
4.2638928e+03	3.3857864e+00 
4.2639928e+03	3.3862172e+00 
4.2640928e+03	3.3857229e+00 
4.2641928e+03	3.3867656e+00 
4.2642928e+03	3.3864337e+00 
4.2643928e+03	3.3859452e+00 
4.2644928e+03	3.3857521e+00 
4.2645928e+03	3.3845731e+00 
4.2646928e+03	3.3840786e+00 
4.2647928e+03	3.3840215e+00 
4.2648928e+03	3.3835645e+00 
4.2649928e+03	3.3832519e+00 
4.2650928e+03	3.3836939e+00 
4.2651928e+03	3.3833599e+00 
4.2652928e+03	3.3831246e+00 
4.2653928e+03	3.3826524e+00 
4.2654928e+03	3.3822540e+00 
4.2655928e+03	3.3809986e+00 
4.2656928e+03	3.3797945e+00 
4.2657928e+03	3.3769487e+00 
4.2658928e+03	3.3753042e+00 
4.2659928e+03	3.3481733e+00 
4.2660928e+03	3.3273172e+00 
4.2661928e+03	3.3712841e+00 
4.2662928e+03	3.3757252e+00 
4.2663928e+03	3.3780499e+00 
4.2664928e+03	3.3787771e+00 
4.2665928e+03	3.3790230e+00 
4.2666928e+03	3.3784677e+00 
4.2667928e+03	3.3782181e+00 
4.2668928e+03	3.3777734e+00 
4.2669928e+03	3.3779694e+00 
4.2670928e+03	3.3687724e+00 
4.2671928e+03	3.3771971e+00 
4.2672928e+03	3.3767435e+00 
4.2673928e+03	3.3758514e+00 
4.2674928e+03	3.3741905e+00 
4.2675928e+03	3.3754032e+00 
4.2676928e+03	3.3758156e+00 
4.2677928e+03	3.3757371e+00 
4.2678928e+03	3.3754947e+00 
4.2679928e+03	3.3740566e+00 
4.2680928e+03	3.3744565e+00 
4.2681928e+03	3.3677034e+00 
4.2682928e+03	3.3741902e+00 
4.2683928e+03	3.3099231e+00 
4.2684928e+03	3.3181555e+00 
4.2685928e+03	3.3733850e+00 
4.2686928e+03	3.3729977e+00 
4.2687928e+03	3.3726866e+00 
4.2688928e+03	3.3665637e+00 
4.2689928e+03	3.3680890e+00 
4.2690928e+03	3.3710129e+00 
4.2691928e+03	3.3673526e+00 
4.2692928e+03	3.3705437e+00 
4.2693928e+03	3.3664366e+00 
4.2694928e+03	3.3680926e+00 
4.2695928e+03	3.3698691e+00 
4.2696928e+03	3.2539335e+00 
4.2697928e+03	3.3606482e+00 
4.2698928e+03	3.3605900e+00 
4.2699928e+03	3.3689307e+00 
4.2700928e+03	3.3682698e+00 
4.2701928e+03	3.3681867e+00 
4.2702928e+03	3.3678907e+00 
4.2703928e+03	3.3654581e+00 
4.2704928e+03	3.3618601e+00 
4.2705928e+03	3.3661561e+00 
4.2706928e+03	3.3661665e+00 
4.2707928e+03	3.3659723e+00 
4.2708928e+03	3.3662595e+00 
4.2709928e+03	3.3648813e+00 
4.2710928e+03	3.3652510e+00 
4.2711928e+03	3.3652099e+00 
4.2712928e+03	3.3652720e+00 
4.2713928e+03	3.3644782e+00 
4.2714928e+03	3.3645476e+00 
4.2715928e+03	3.3640775e+00 
4.2716928e+03	3.3636820e+00 
4.2717928e+03	3.3604604e+00 
4.2718928e+03	3.3135174e+00 
4.2719928e+03	3.2920129e+00 
4.2720928e+03	3.3590471e+00 
4.2721928e+03	3.3170034e+00 
4.2722928e+03	3.3617671e+00 
4.2723928e+03	3.3615586e+00 
4.2724928e+03	3.3613628e+00 
4.2725928e+03	3.3605350e+00 
4.2726928e+03	3.3590672e+00 
4.2727928e+03	3.3595525e+00 
4.2728928e+03	3.3576977e+00 
4.2729928e+03	3.3553811e+00 
4.2730928e+03	3.3565504e+00 
4.2731928e+03	3.3481848e+00 
4.2732928e+03	3.3587155e+00 
4.2733928e+03	3.3585433e+00 
4.2734928e+03	3.3582970e+00 
4.2735928e+03	3.3543729e+00 
4.2736928e+03	3.3563090e+00 
4.2737928e+03	3.3570667e+00 
4.2738928e+03	3.3180964e+00 
4.2739928e+03	3.2714860e+00 
4.2740928e+03	3.3538334e+00 
4.2741928e+03	3.3543559e+00 
4.2742928e+03	3.3542138e+00 
4.2743928e+03	3.3534486e+00 
4.2744928e+03	3.3310972e+00 
4.2745928e+03	3.3531580e+00 
4.2746928e+03	3.3542281e+00 
4.2747928e+03	3.3538832e+00 
4.2748928e+03	3.3512425e+00 
4.2749928e+03	3.3539969e+00 
4.2750928e+03	3.3533576e+00 
4.2751928e+03	3.3528309e+00 
4.2752928e+03	3.3528699e+00 
4.2753928e+03	3.3513970e+00 
4.2754928e+03	3.3516251e+00 
4.2755928e+03	3.3511318e+00 
4.2756928e+03	3.3516537e+00 
4.2757928e+03	3.3508641e+00 
4.2758928e+03	3.3510441e+00 
4.2759928e+03	3.3506544e+00 
4.2760928e+03	3.3506682e+00 
4.2761928e+03	3.3498280e+00 
4.2762928e+03	3.3500061e+00 
4.2763928e+03	3.3491692e+00 
4.2764928e+03	3.3494273e+00 
4.2765928e+03	3.3490745e+00 
4.2766928e+03	3.3485728e+00 
4.2767928e+03	3.3471845e+00 
4.2768928e+03	3.3472901e+00 
4.2769928e+03	3.3477139e+00 
4.2770928e+03	3.3454244e+00 
4.2771928e+03	3.3470678e+00 
4.2772928e+03	3.3463691e+00 
4.2773928e+03	3.3466955e+00 
4.2774928e+03	3.3464350e+00 
4.2775928e+03	3.3458582e+00 
4.2776928e+03	3.3458750e+00 
4.2777928e+03	3.3346219e+00 
4.2778928e+03	3.3450981e+00 
4.2779928e+03	3.3435109e+00 
4.2780928e+03	3.3422034e+00 
4.2781928e+03	3.3440241e+00 
4.2782928e+03	3.3427285e+00 
4.2783928e+03	3.3223887e+00 
4.2784928e+03	3.3078355e+00 
4.2785928e+03	3.3390489e+00 
4.2786928e+03	3.3423452e+00 
4.2787928e+03	3.3405818e+00 
4.2788928e+03	3.3421267e+00 
4.2789928e+03	3.3418475e+00 
4.2790928e+03	3.3415343e+00 
4.2791928e+03	3.3413058e+00 
4.2792928e+03	3.3410866e+00 
4.2793928e+03	3.3405413e+00 
4.2794928e+03	3.3357811e+00 
4.2795928e+03	3.3360736e+00 
4.2796928e+03	3.3356266e+00 
4.2797928e+03	3.3381375e+00 
4.2798928e+03	3.3302490e+00 
4.2799928e+03	3.3382385e+00 
4.2800928e+03	3.3381477e+00 
4.2801928e+03	3.3379995e+00 
